quarter_date,hb_code,hb_name,loc_code,loc_name,measure,stays,los,avlos,sex,age
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,105,0,0,Female,60-69
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,105,0,0,Female,60-69
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,82,0,0,Female,60-69
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,94,0,0,Female,60-69
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,72,0,0,Female,70-79
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,88,0,0,Female,70-79
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,50,0,0,Female,70-79
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,76,0,0,Female,70-79
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,30,0,0,Female,80-89
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,34,0,0,Female,80-89
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,27,0,0,Female,80-89
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,20,0,0,Female,80-89
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,5,0,0,Female,90+
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,0,0,,Female,90+
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,0,0,,Female,90+
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,20,0,0,Male,0-9
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,27,0,0,Male,0-9
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,20,0,0,Male,0-9
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,20,0,0,Male,0-9
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,50,0,0,Male,10-19
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,40,0,0,Male,10-19
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,40,0,0,Male,10-19
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,35,0,0,Male,10-19
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,50,0,0,Male,20-29
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,70,0,0,Male,20-29
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,40,0,0,Male,20-29
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,50,0,0,Male,20-29
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,65,0,0,Male,30-39
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,65,0,0,Male,30-39
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,53,0,0,Male,30-39
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,55,0,0,Male,30-39
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,100,0,0,Male,40-49
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,90,0,0,Male,40-49
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,80,0,0,Male,40-49
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,70,0,0,Male,40-49
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,115,0,0,Male,50-59
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,150,0,0,Male,50-59
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,105,0,0,Male,50-59
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,110,0,0,Male,50-59
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,110,0,0,Male,60-69
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,113,0,0,Male,60-69
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,90,0,0,Male,60-69
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,104,0,0,Male,60-69
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,98,0,0,Male,70-79
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,90,0,0,Male,70-79
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,105,0,0,Male,70-79
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,80,0,0,Male,70-79
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,41,0,0,Male,80-89
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,38,0,0,Male,80-89
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,46,0,0,Male,80-89
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,35,0,0,Male,80-89
2018-03-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,0,0,,Male,90+
2018-06-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,5,0,0,Male,90+
2018-09-30,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,0,0,,Male,90+
2018-12-31,S08000019,NHS Forth Valley,V217H,Forth Valley Royal Hospital,All Daycases,0,0,,Male,90+
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,23,0,0,Female,0-9
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,27,0,0,Female,0-9
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,22,0,0,Female,0-9
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,15,0,0,Female,0-9
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,47,0,0,Female,10-19
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,44,0,0,Female,10-19
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,38,0,0,Female,10-19
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,52,0,0,Female,10-19
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,60,0,0,Female,20-29
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,72,0,0,Female,20-29
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,52,0,0,Female,20-29
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,52,0,0,Female,20-29
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,66,0,0,Female,30-39
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,75,0,0,Female,30-39
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,64,0,0,Female,30-39
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,56,0,0,Female,30-39
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,97,0,0,Female,40-49
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,126,0,0,Female,40-49
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,96,0,0,Female,40-49
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,96,0,0,Female,40-49
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,121,0,0,Female,50-59
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,159,0,0,Female,50-59
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,124,0,0,Female,50-59
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,129,0,0,Female,50-59
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,144,0,0,Female,60-69
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,146,0,0,Female,60-69
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,120,0,0,Female,60-69
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,138,0,0,Female,60-69
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,159,0,0,Female,70-79
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,173,0,0,Female,70-79
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,124,0,0,Female,70-79
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,177,0,0,Female,70-79
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,98,0,0,Female,80-89
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,93,0,0,Female,80-89
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,90,0,0,Female,80-89
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,103,0,0,Female,80-89
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Female,90+
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,10,0,0,Female,90+
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,10,0,0,Female,90+
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Female,90+
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,20,0,0,Male,0-9
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,27,0,0,Male,0-9
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,20,0,0,Male,0-9
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,20,0,0,Male,0-9
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,50,0,0,Male,10-19
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,41,0,0,Male,10-19
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,39,0,0,Male,10-19
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,35,0,0,Male,10-19
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,51,0,0,Male,20-29
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,73,0,0,Male,20-29
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,41,0,0,Male,20-29
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,52,0,0,Male,20-29
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,68,0,0,Male,30-39
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,67,0,0,Male,30-39
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,53,0,0,Male,30-39
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,56,0,0,Male,30-39
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,101,0,0,Male,40-49
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,97,0,0,Male,40-49
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,82,0,0,Male,40-49
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,78,0,0,Male,40-49
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,122,0,0,Male,50-59
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,161,0,0,Male,50-59
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,120,0,0,Male,50-59
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,123,0,0,Male,50-59
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,138,0,0,Male,60-69
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,150,0,0,Male,60-69
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,120,0,0,Male,60-69
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,129,0,0,Male,60-69
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,183,0,0,Male,70-79
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,157,0,0,Male,70-79
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,165,0,0,Male,70-79
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,174,0,0,Male,70-79
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,93,0,0,Male,80-89
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,97,0,0,Male,80-89
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,101,0,0,Male,80-89
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,100,0,0,Male,80-89
2018-03-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Male,90+
2018-06-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Male,90+
2018-09-30,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Male,90+
2018-12-31,S08000019,NHS Forth Valley,S08000019,NHS Forth Valley,All Daycases,5,0,0,Male,90+
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,25,0,0,Female,10-19
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,40,0,0,Female,10-19
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,35,0,0,Female,10-19
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,25,0,0,Female,10-19
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,134,0,0,Female,20-29
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,134,0,0,Female,20-29
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,136,0,0,Female,20-29
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,117,0,0,Female,20-29
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,182,0,0,Female,30-39
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,200,0,0,Female,30-39
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,202,0,0,Female,30-39
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,198,0,0,Female,30-39
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,263,0,0,Female,40-49
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,225,0,0,Female,40-49
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,228,0,0,Female,40-49
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,204,0,0,Female,40-49
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,441,0,0,Female,50-59
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,433,0,0,Female,50-59
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,350,0,0,Female,50-59
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,406,0,0,Female,50-59
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,543,0,0,Female,60-69
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,524,0,0,Female,60-69
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,474,0,0,Female,60-69
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,527,0,0,Female,60-69
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,526,0,0,Female,70-79
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,502,0,0,Female,70-79
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,487,0,0,Female,70-79
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,487,0,0,Female,70-79
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,242,0,0,Female,80-89
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,209,0,0,Female,80-89
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,205,0,0,Female,80-89
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,224,0,0,Female,80-89
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,26,0,0,Female,90+
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,21,0,0,Female,90+
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,20,0,0,Female,90+
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,21,0,0,Female,90+
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,30,0,0,Male,10-19
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,25,0,0,Male,10-19
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,26,0,0,Male,10-19
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,25,0,0,Male,10-19
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,114,0,0,Male,20-29
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,127,0,0,Male,20-29
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,124,0,0,Male,20-29
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,117,0,0,Male,20-29
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,150,0,0,Male,30-39
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,173,0,0,Male,30-39
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,152,0,0,Male,30-39
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,171,0,0,Male,30-39
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,195,0,0,Male,40-49
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,200,0,0,Male,40-49
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,193,0,0,Male,40-49
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,192,0,0,Male,40-49
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,496,0,0,Male,50-59
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,536,0,0,Male,50-59
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,442,0,0,Male,50-59
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,535,0,0,Male,50-59
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,746,0,0,Male,60-69
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,823,0,0,Male,60-69
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,664,0,0,Male,60-69
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,794,0,0,Male,60-69
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,698,0,0,Male,70-79
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,752,0,0,Male,70-79
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,701,0,0,Male,70-79
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,740,0,0,Male,70-79
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,291,0,0,Male,80-89
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,307,0,0,Male,80-89
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,278,0,0,Male,80-89
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,271,0,0,Male,80-89
2018-03-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,35,0,0,Male,90+
2018-06-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,35,0,0,Male,90+
2018-09-30,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,20,0,0,Male,90+
2018-12-31,S08000020,NHS Grampian,N101H,Aberdeen Royal Infirmary,All Daycases,30,0,0,Male,90+
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,0,0,,Female,0-9
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,15,0,0,Female,10-19
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,10,0,0,Female,10-19
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,10,0,0,Female,10-19
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,10,0,0,Female,10-19
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,40,0,0,Female,20-29
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,35,0,0,Female,20-29
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,40,0,0,Female,20-29
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,54,0,0,Female,20-29
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,50,0,0,Female,30-39
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,53,0,0,Female,30-39
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,50,0,0,Female,30-39
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,58,0,0,Female,30-39
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,94,0,0,Female,40-49
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,108,0,0,Female,40-49
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,120,0,0,Female,40-49
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,151,0,0,Female,40-49
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,193,0,0,Female,50-59
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,218,0,0,Female,50-59
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,212,0,0,Female,50-59
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,230,0,0,Female,50-59
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,184,0,0,Female,60-69
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,233,0,0,Female,60-69
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,249,0,0,Female,60-69
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,256,0,0,Female,60-69
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,184,0,0,Female,70-79
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,221,0,0,Female,70-79
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,246,0,0,Female,70-79
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,210,0,0,Female,70-79
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,48,0,0,Female,80-89
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,67,0,0,Female,80-89
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,111,0,0,Female,80-89
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,116,0,0,Female,80-89
2018-03-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,5,0,0,Female,90+
2018-06-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,10,0,0,Female,90+
2018-09-30,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,10,0,0,Female,90+
2018-12-31,S08000020,NHS Grampian,N411H,Dr Gray's Hospital,All Daycases,20,0,0,Female,90+
