quarter_date,hb_code,hb_name,loc_code,loc_name,measure,eps,los,avlos
31/12/2013,RA2704,Other,RA2704,Other,All Inpatients,267,867,3.247191011
31/12/2013,RA2701,Other,NA,Other,All Inpatients,80,189,2.3625
31/12/2013,RA2702,Other,NA,Other,All Inpatients,1158,3838,3.31433506
31/12/2013,RA2703,Other,NA,Other,All Inpatients,206,866,4.203883495
31/12/2013,RA2704,Other,NA,Other,All Inpatients,267,867,3.247191011
31/03/2014,RA2701,Other,RA2701,Other,All Inpatients,46,83,1.804347826
31/03/2014,RA2702,Other,RA2702,Other,All Inpatients,1025,3772,3.68
31/03/2014,RA2703,Other,RA2703,Other,All Inpatients,145,577,3.979310345
31/03/2014,RA2704,Other,RA2704,Other,All Inpatients,271,681,2.512915129
31/03/2014,RA2701,Other,NA,Other,All Inpatients,46,83,1.804347826
31/03/2014,RA2702,Other,NA,Other,All Inpatients,1025,3772,3.68
31/03/2014,RA2703,Other,NA,Other,All Inpatients,145,577,3.979310345
31/03/2014,RA2704,Other,NA,Other,All Inpatients,271,681,2.512915129
30/06/2014,RA2701,Other,RA2701,Other,All Inpatients,70,251,3.585714286
30/06/2014,RA2702,Other,RA2702,Other,All Inpatients,1516,4692,3.094986807
30/06/2014,RA2703,Other,RA2703,Other,All Inpatients,394,1291,3.276649746
30/06/2014,RA2704,Other,RA2704,Other,All Inpatients,240,543,2.2625
30/06/2014,RA2701,Other,NA,Other,All Inpatients,70,251,3.585714286
30/06/2014,RA2702,Other,NA,Other,All Inpatients,1516,4692,3.094986807
30/06/2014,RA2703,Other,NA,Other,All Inpatients,394,1291,3.276649746
30/06/2014,RA2704,Other,NA,Other,All Inpatients,240,543,2.2625
30/09/2014,RA2701,Other,RA2701,Other,All Inpatients,51,168,3.294117647
30/09/2014,RA2702,Other,RA2702,Other,All Inpatients,1838,5351,2.911316649
30/09/2014,RA2703,Other,RA2703,Other,All Inpatients,655,1847,2.819847328
30/09/2014,RA2704,Other,RA2704,Other,All Inpatients,321,665,2.07165109
30/09/2014,RA2701,Other,NA,Other,All Inpatients,51,168,3.294117647
30/09/2014,RA2702,Other,NA,Other,All Inpatients,1838,5351,2.911316649
30/09/2014,RA2703,Other,NA,Other,All Inpatients,655,1847,2.819847328
30/09/2014,RA2704,Other,NA,Other,All Inpatients,321,665,2.07165109
31/12/2014,RA2701,Other,RA2701,Other,All Inpatients,55,94,1.709090909
31/12/2014,RA2702,Other,RA2702,Other,All Inpatients,1220,3932,3.22295082
31/12/2014,RA2703,Other,RA2703,Other,All Inpatients,200,703,3.515
31/12/2014,RA2704,Other,RA2704,Other,All Inpatients,257,442,1.719844358
31/12/2014,RA2701,Other,NA,Other,All Inpatients,55,94,1.709090909
31/12/2014,RA2702,Other,NA,Other,All Inpatients,1220,3932,3.22295082
31/12/2014,RA2703,Other,NA,Other,All Inpatients,200,703,3.515
31/12/2014,RA2704,Other,NA,Other,All Inpatients,257,442,1.719844358
31/03/2015,RA2701,Other,RA2701,Other,All Inpatients,83,192,2.313253012
31/03/2015,RA2702,Other,RA2702,Other,All Inpatients,1001,3549,3.545454545
31/03/2015,RA2703,Other,RA2703,Other,All Inpatients,184,867,4.711956522
31/03/2015,RA2704,Other,RA2704,Other,All Inpatients,180,469,2.605555556
31/03/2015,RA2701,Other,NA,Other,All Inpatients,83,192,2.313253012
31/03/2015,RA2702,Other,NA,Other,All Inpatients,1001,3549,3.545454545
31/03/2015,RA2703,Other,NA,Other,All Inpatients,184,867,4.711956522
31/03/2015,RA2704,Other,NA,Other,All Inpatients,180,469,2.605555556
30/06/2015,RA2701,Other,RA2701,Other,All Inpatients,64,211,3.296875
30/06/2015,RA2702,Other,RA2702,Other,All Inpatients,1401,4488,3.203426124
30/06/2015,RA2703,Other,RA2703,Other,All Inpatients,497,1400,2.816901408
30/06/2015,RA2704,Other,RA2704,Other,All Inpatients,309,836,2.705501618
30/06/2015,RA2701,Other,NA,Other,All Inpatients,64,211,3.296875
30/06/2015,RA2702,Other,NA,Other,All Inpatients,1401,4488,3.203426124
30/06/2015,RA2703,Other,NA,Other,All Inpatients,497,1400,2.816901408
30/06/2015,RA2704,Other,NA,Other,All Inpatients,309,836,2.705501618
30/09/2015,RA2701,Other,RA2701,Other,All Inpatients,97,193,1.989690722
30/09/2015,RA2702,Other,RA2702,Other,All Inpatients,1787,5255,2.940682708
30/09/2015,RA2703,Other,RA2703,Other,All Inpatients,751,1771,2.358189081
30/09/2015,RA2704,Other,RA2704,Other,All Inpatients,331,767,2.317220544
30/09/2015,RA2701,Other,NA,Other,All Inpatients,97,193,1.989690722
30/09/2015,RA2702,Other,NA,Other,All Inpatients,1787,5255,2.940682708
30/09/2015,RA2703,Other,NA,Other,All Inpatients,751,1771,2.358189081
30/09/2015,RA2704,Other,NA,Other,All Inpatients,331,767,2.317220544
31/12/2015,RA2701,Other,RA2701,Other,All Inpatients,107,252,2.355140187
31/12/2015,RA2702,Other,RA2702,Other,All Inpatients,1133,3380,2.983230362
31/12/2015,RA2703,Other,RA2703,Other,All Inpatients,279,729,2.612903226
31/12/2015,RA2704,Other,RA2704,Other,All Inpatients,311,914,2.938906752
31/12/2015,RA2701,Other,NA,Other,All Inpatients,107,252,2.355140187
31/12/2015,RA2702,Other,NA,Other,All Inpatients,1133,3380,2.983230362
31/12/2015,RA2703,Other,NA,Other,All Inpatients,279,729,2.612903226
31/12/2015,RA2704,Other,NA,Other,All Inpatients,311,914,2.938906752
31/03/2016,RA2701,Other,RA2701,Other,All Inpatients,69,113,1.637681159
31/03/2016,RA2702,Other,RA2702,Other,All Inpatients,1056,3109,2.944128788
31/03/2016,RA2703,Other,RA2703,Other,All Inpatients,249,950,3.815261044
31/03/2016,RA2704,Other,RA2704,Other,All Inpatients,259,711,2.745173745
31/03/2016,RA2701,Other,NA,Other,All Inpatients,69,113,1.637681159
31/03/2016,RA2702,Other,NA,Other,All Inpatients,1056,3109,2.944128788
31/03/2016,RA2703,Other,NA,Other,All Inpatients,249,950,3.815261044
31/03/2016,RA2704,Other,NA,Other,All Inpatients,259,711,2.745173745
30/06/2016,RA2701,Other,RA2701,Other,All Inpatients,102,228,2.235294118
30/06/2016,RA2702,Other,RA2702,Other,All Inpatients,1402,3949,2.816690442
30/06/2016,RA2703,Other,RA2703,Other,All Inpatients,455,1357,2.982417582
30/06/2016,RA2704,Other,RA2704,Other,All Inpatients,331,715,2.160120846
30/06/2016,RA2701,Other,NA,Other,All Inpatients,102,228,2.235294118
30/06/2016,RA2702,Other,NA,Other,All Inpatients,1402,3949,2.816690442
30/06/2016,RA2703,Other,NA,Other,All Inpatients,455,1357,2.982417582
30/06/2016,RA2704,Other,NA,Other,All Inpatients,331,715,2.160120846
30/09/2016,RA2701,Other,RA2701,Other,All Inpatients,104,278,2.673076923
30/09/2016,RA2702,Other,RA2702,Other,All Inpatients,1770,5022,2.837288136
30/09/2016,RA2703,Other,RA2703,Other,All Inpatients,639,1550,2.425665102
30/09/2016,RA2704,Other,RA2704,Other,All Inpatients,472,976,2.06779661
30/09/2016,RA2701,Other,NA,Other,All Inpatients,104,278,2.673076923
30/09/2016,RA2702,Other,NA,Other,All Inpatients,1770,5022,2.837288136
30/09/2016,RA2703,Other,NA,Other,All Inpatients,639,1550,2.425665102
30/09/2016,RA2704,Other,NA,Other,All Inpatients,472,976,2.06779661
31/12/2016,RA2701,Other,RA2701,Other,All Inpatients,88,157,1.784090909
31/12/2016,RA2702,Other,RA2702,Other,All Inpatients,1238,3902,3.151857835
31/12/2016,RA2703,Other,RA2703,Other,All Inpatients,277,782,2.823104693
31/12/2016,RA2704,Other,RA2704,Other,All Inpatients,299,617,2.063545151
31/12/2016,RA2701,Other,NA,Other,All Inpatients,88,157,1.784090909
31/12/2016,RA2702,Other,NA,Other,All Inpatients,1238,3902,3.151857835
31/12/2016,RA2703,Other,NA,Other,All Inpatients,277,782,2.823104693
31/12/2016,RA2704,Other,NA,Other,All Inpatients,299,617,2.063545151
31/03/2017,RA2701,Other,RA2701,Other,All Inpatients,74,210,2.837837838
31/03/2017,RA2702,Other,RA2702,Other,All Inpatients,1064,3487,3.277255639
31/03/2017,RA2703,Other,RA2703,Other,All Inpatients,179,541,3.022346369
31/03/2017,RA2704,Other,RA2704,Other,All Inpatients,346,821,2.37283237
31/03/2017,RA2701,Other,NA,Other,All Inpatients,74,210,2.837837838
31/03/2017,RA2702,Other,NA,Other,All Inpatients,1064,3487,3.277255639
31/03/2017,RA2703,Other,NA,Other,All Inpatients,179,541,3.022346369
31/03/2017,RA2704,Other,NA,Other,All Inpatients,346,821,2.37283237
30/06/2017,RA2701,Other,RA2701,Other,All Inpatients,183,444,2.426229508
30/06/2017,RA2702,Other,RA2702,Other,All Inpatients,1419,4283,3.018322763
30/06/2017,RA2703,Other,RA2703,Other,All Inpatients,484,1199,2.477272727
30/06/2017,RA2704,Other,RA2704,Other,All Inpatients,344,755,2.194767442
30/06/2017,RA2701,Other,NA,Other,All Inpatients,183,444,2.426229508
30/06/2017,RA2702,Other,NA,Other,All Inpatients,1419,4283,3.018322763
30/06/2017,RA2703,Other,NA,Other,All Inpatients,484,1199,2.477272727
30/06/2017,RA2704,Other,NA,Other,All Inpatients,344,755,2.194767442
30/09/2017,RA2701,Other,RA2701,Other,All Inpatients,114,394,3.456140351
30/09/2017,RA2702,Other,RA2702,Other,All Inpatients,1753,4349,2.480889903
30/09/2017,RA2703,Other,RA2703,Other,All Inpatients,793,2877,3.627994956
30/09/2017,RA2704,Other,RA2704,Other,All Inpatients,463,1031,2.226781857
30/09/2017,RA2701,Other,NA,Other,All Inpatients,114,394,3.456140351
30/09/2017,RA2702,Other,NA,Other,All Inpatients,1753,4349,2.480889903
30/09/2017,RA2703,Other,NA,Other,All Inpatients,793,2877,3.627994956
30/09/2017,RA2704,Other,NA,Other,All Inpatients,463,1031,2.226781857
31/12/2017,RA2701,Other,RA2701,Other,All Inpatients,78,235,3.012820513
31/12/2017,RA2702,Other,RA2702,Other,All Inpatients,1163,3262,2.804815133
31/12/2017,RA2703,Other,RA2703,Other,All Inpatients,260,635,2.442307692
31/12/2017,RA2704,Other,RA2704,Other,All Inpatients,451,849,1.88248337
31/12/2017,RA2701,Other,NA,Other,All Inpatients,78,235,3.012820513
31/12/2017,RA2702,Other,NA,Other,All Inpatients,1163,3262,2.804815133
31/12/2017,RA2703,Other,NA,Other,All Inpatients,260,635,2.442307692
31/12/2017,RA2704,Other,NA,Other,All Inpatients,451,849,1.88248337
31/03/2018,RA2701,Other,RA2701,Other,All Inpatients,40,135,3.375
31/03/2018,RA2702,Other,RA2702,Other,All Inpatients,1016,3053,3.00492126
31/03/2018,RA2703,Other,RA2703,Other,All Inpatients,212,670,3.160377358
31/03/2018,RA2704,Other,RA2704,Other,All Inpatients,339,696,2.053097345
31/03/2018,RA2701,Other,NA,Other,All Inpatients,40,135,3.375
31/03/2018,RA2702,Other,NA,Other,All Inpatients,1016,3053,3.00492126
31/03/2018,RA2703,Other,NA,Other,All Inpatients,212,670,3.160377358
31/03/2018,RA2704,Other,NA,Other,All Inpatients,339,696,2.053097345
30/06/2018,RA2701,Other,RA2701,Other,All Inpatients,55,118,2.145454545
30/06/2018,RA2702,Other,RA2702,Other,All Inpatients,1380,3716,2.692753623
30/06/2018,RA2703,Other,RA2703,Other,All Inpatients,555,1364,2.457657658
30/06/2018,RA2704,Other,RA2704,Other,All Inpatients,420,841,2.002380952
30/06/2018,RA2701,Other,NA,Other,All Inpatients,55,118,2.145454545
30/06/2018,RA2702,Other,NA,Other,All Inpatients,1380,3716,2.692753623
30/06/2018,RA2703,Other,NA,Other,All Inpatients,555,1364,2.457657658
30/06/2018,RA2704,Other,NA,Other,All Inpatients,420,841,2.002380952
30/09/2018,RA2701,Other,RA2701,Other,All Inpatients,49,103,2.102040816
30/09/2018,RA2702,Other,RA2702,Other,All Inpatients,1688,4209,2.493483412
30/09/2018,RA2703,Other,RA2703,Other,All Inpatients,865,2257,2.609248555
30/09/2018,RA2704,Other,RA2704,Other,All Inpatients,502,1109,2.209163347
30/09/2018,RA2701,Other,NA,Other,All Inpatients,49,103,2.102040816
30/09/2018,RA2702,Other,NA,Other,All Inpatients,1688,4209,2.493483412
30/09/2018,RA2703,Other,NA,Other,All Inpatients,865,2257,2.609248555
30/09/2018,RA2704,Other,NA,Other,All Inpatients,502,1109,2.209163347
31/12/2018,RA2701,Other,RA2701,Other,All Inpatients,61,255,4.180327869
31/12/2018,RA2702,Other,RA2702,Other,All Inpatients,1158,3043,2.627806563
31/12/2018,RA2703,Other,RA2703,Other,All Inpatients,347,1103,3.178674352
31/12/2018,RA2704,Other,RA2704,Other,All Inpatients,351,705,2.008547009
31/12/2018,RA2701,Other,NA,Other,All Inpatients,61,255,4.180327869
31/12/2018,RA2702,Other,NA,Other,All Inpatients,1158,3043,2.627806563
31/12/2018,RA2703,Other,NA,Other,All Inpatients,347,1103,3.178674352
31/12/2018,RA2704,Other,NA,Other,All Inpatients,351,705,2.008547009
31/12/2013,scot,Scotland,scot,Scotland,All Inpatients,242610,1101971,4.542149953
31/03/2014,scot,Scotland,scot,Scotland,All Inpatients,241872,1127693,4.662354468
30/06/2014,scot,Scotland,scot,Scotland,All Inpatients,247864,1124414,4.536415131
30/09/2014,scot,Scotland,scot,Scotland,All Inpatients,249596,1114790,4.466377666
31/12/2014,scot,Scotland,scot,Scotland,All Inpatients,251063,1146035,4.564730765
31/03/2015,scot,Scotland,scot,Scotland,All Inpatients,251829,1168437,4.6398032
30/06/2015,scot,Scotland,scot,Scotland,All Inpatients,255697,1133313,4.43224989
30/09/2015,scot,Scotland,scot,Scotland,All Inpatients,262015,1090714,4.162792207
31/12/2015,scot,Scotland,scot,Scotland,All Inpatients,264487,1113011,4.208187926
31/03/2016,scot,Scotland,scot,Scotland,All Inpatients,273908,1127970,4.118061539
30/06/2016,scot,Scotland,scot,Scotland,All Inpatients,273457,1104296,4.038280242
30/09/2016,scot,Scotland,scot,Scotland,All Inpatients,269230,1089384,4.046294989
31/12/2016,scot,Scotland,scot,Scotland,All Inpatients,266950,1104826,4.138700131
31/03/2017,scot,Scotland,scot,Scotland,All Inpatients,264092,1097194,4.154590067
30/06/2017,scot,Scotland,scot,Scotland,All Inpatients,262555,1091491,4.157189922
30/09/2017,scot,Scotland,scot,Scotland,All Inpatients,261544,1036624,3.96347842
31/12/2017,scot,Scotland,scot,Scotland,All Inpatients,266843,1068197,4.003091706
31/03/2018,scot,Scotland,scot,Scotland,All Inpatients,264977,1088726,4.108756609
30/06/2018,scot,Scotland,scot,Scotland,All Inpatients,262653,1045790,3.981641177
30/09/2018,scot,Scotland,scot,Scotland,All Inpatients,259300,1004597,3.87426533
31/12/2018,scot,Scotland,scot,Scotland,All Inpatients,258415,997180,3.858831724
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8680,26927,3.10218894
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8303,26792,3.226785499
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8909,27790,3.119317544
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9035,28480,3.152185944
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8973,28631,3.190794606
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8577,28044,3.269674711
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8320,24827,2.984014423
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,8644,24322,2.813743637
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9115,26774,2.937356007
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9594,29153,3.038670002
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9741,27455,2.818499127
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9414,26165,2.779371149
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9645,28502,2.955106273
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9301,27534,2.960326847
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9222,28191,3.056929083
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9346,24479,2.619195378
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,10234,28927,2.82655853
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9536,26723,2.80232802
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9446,27642,2.926318018
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9220,25424,2.757483731
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000008,East Ayrshire,All Inpatients and Daycases,9646,25491,2.642649803
31/12/2013,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,26881,88896,3.307019828
31/03/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,27155,88987,3.277002394
30/06/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,28289,93516,3.305737212
30/09/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,28502,90511,3.175601712
31/12/2014,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,28250,93789,3.319964602
31/03/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,27501,95030,3.455510709
30/06/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,27517,92038,3.344768688
30/09/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,28732,89508,3.11527217
31/12/2015,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,29496,93076,3.155546515
31/03/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30384,96346,3.170945234
30/06/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30368,92465,3.044816913
30/09/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30570,91509,2.993424926
31/12/2016,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30156,95629,3.171143388
31/03/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,29893,97841,3.273040511
30/06/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,29687,96768,3.259608583
30/09/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30552,91269,2.987333071
31/12/2017,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,32254,101122,3.135177032
31/03/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,31260,98054,3.136724248
30/06/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,30593,94997,3.105187461
30/09/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,29895,84254,2.818330825
31/12/2018,S08000015,NHS Ayrshire & Arran,S08000015,NHS Ayrshire & Arran,All Inpatients and Daycases,31191,87511,2.805649065
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,9955,33665,3.38171773
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10105,32810,3.246907472
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10521,34818,3.309381238
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10419,32551,3.12419618
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10432,34597,3.316430215
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10405,36461,3.504180682
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10596,35548,3.354850887
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10760,33849,3.145817844
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10674,32813,3.074105303
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11217,34662,3.090131051
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11070,32797,2.96269196
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11325,33188,2.930507726
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11278,35214,3.122362121
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11453,35965,3.140225268
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11372,36579,3.216584594
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11092,34939,3.149927876
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11385,39242,3.446815986
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11217,37703,3.361237408
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10966,35943,3.277676454
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,10902,32158,2.949733994
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000021,North Ayrshire,All Inpatients and Daycases,11278,32600,2.890583437
30/06/2014,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,0,0,NA
30/09/2014,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,0,0,NA
31/12/2014,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,5,7,1.4
31/03/2015,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,10,5,0.5
30/06/2015,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,0,5,NA
31/12/2015,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,5,54,10.8
31/03/2016,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,0,85,NA
31/12/2016,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,10,25,2.5
31/03/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,5,34,6.8
30/06/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,15,54,3.6
30/09/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,28,28,1
31/12/2017,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,20,34,1.7
31/03/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,37,48,1.297297297
30/06/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,49,85,1.734693878
30/09/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,68,132,1.941176471
31/12/2018,S08000015,NHS Ayrshire & Arran,NA,Other,All Inpatients and Daycases,132,141,1.068181818
31/12/2013,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8246,28304,3.432452098
31/03/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8747,29385,3.359437521
30/06/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8860,30906,3.488261851
30/09/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9045,29479,3.259148701
31/12/2014,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8840,30554,3.456334842
31/03/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8510,30520,3.586368978
30/06/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,8597,31658,3.682447365
30/09/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9328,31337,3.359455403
31/12/2015,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9701,33435,3.446551902
31/03/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9570,32446,3.390386625
30/06/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9557,32213,3.370618395
30/09/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9831,32156,3.270877835
31/12/2016,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9225,31888,3.456693767
31/03/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9135,34308,3.755665025
30/06/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9075,31944,3.52
30/09/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,10086,31823,3.155165576
31/12/2017,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,10615,32919,3.101177579
31/03/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,10470,33580,3.207258835
30/06/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,10132,31327,3.09188709
30/09/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,9705,26540,2.734672849
31/12/2018,S08000015,NHS Ayrshire & Arran,S12000028,South Ayrshire,All Inpatients and Daycases,10135,29279,2.888899852
31/12/2013,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7231,22756,3.147005947
31/03/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,6994,22221,3.177151844
30/06/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7266,22708,3.125240848
30/09/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7325,22042,3.009146758
31/12/2014,S08000016,NHS Borders,S08000016,NHS Borders,All Inpatients and Daycases,7399,22168,2.996080551
